Index,Median_timeDelay,StandardDev_timeDelay,Skew_timeDelay,kurtosis_timeDelay,StandardDeviation_payDifference,Loan_Ratio,Difference_Applied_Dates,Ratio_Proposal_Lengths,FirstLoan_FirstInstallment_timeDifference,Amount_First_Loan_usd,lender_interest_rate,Days_between_Application_Distribution
8487,0,1.702938637,2.353563903,4.247941164,0,2.01,89,1.706855792,0,100,8.06,2
8488,-1,0.5,0.707106781,-1.5,0,2.03,85,0.504390244,0,100,0,14
8489,-1,0.5,0.707106781,-1.5,0,2.03,85,0.504390244,-1,100,0,14
8490,4,24.46035207,0,0,0.245934688,0.91,256,0.930743243,14,100,6.29,3
8491,4,24.46035207,0,0,0.245934688,0.91,256,0.930743243,14,100,6.29,3
8492,4,24.46035207,0,0,0.245934688,0.91,256,0.930743243,7,100,6.29,3
8493,4,24.46035207,0,0,0.245934688,0.91,256,0.930743243,7,100,6.29,3
8494,4,24.46035207,0,0,0.245934688,0.91,256,0.930743243,14,100,6.29,3
8495,4,24.46035207,0,0,0.245934688,0.91,256,0.930743243,14,100,6.29,3
8496,4,24.46035207,0,0,0.245934688,0.91,256,0.930743243,7,100,6.29,3
8497,4,24.46035207,0,0,0.245934688,0.91,256,0.930743243,7,100,6.29,3
8498,0,3.77964473,0,0,0,1.370786517,63,0.787946429,0,89,6.18,1
8499,0,3.77964473,0,0,0,1.370786517,63,0.787946429,-7,89,6.18,1
8500,7,10.47173065,0.486888892,-0.394088686,0,1,174,0.708649469,0,100,0,19
8501,0,2.743679606,1.199849971,-0.096587737,0,2,85,1.321428571,0,50,9,1
8502,1,1.799470822,0.828489489,-0.45782872,0,2.05,59,1.830601093,0,100,5.58,1
8503,1,1.799470822,0.828489489,-0.45782872,0,2.05,59,1.830601093,1,100,5.58,1
8504,0,3.422613872,-1.097025449,-0.705532421,0,2.31,65,1.600649351,0,100,4.41,2
8505,0,3.422613872,-1.097025449,-0.705532421,0,2.31,65,1.600649351,-7,100,4.41,2
8506,0,0,0,-3,0,1.78,62,1.160596026,0,100,6.26,9
8507,-8,12.81708929,-0.32170758,-1.000254893,0.5,3.22,57,1.501128668,-1,50,7.86,7
8508,-8,12.81708929,-0.32170758,-1.000254893,0.5,3.22,57,1.501128668,-8,50,7.86,7
8509,0,2.857738033,0.745790602,-1.39092045,0,2,66,0.833876221,0,89,4.55,9
8510,0,7.334848328,0,0,0,1,106,1.586452763,0,100,9.33,2
8511,0,0,0,-3,0,1.92,51,1.580645161,0,100,6.13,2
8512,0,3.306559138,1.59627438,2.615903232,0,2.01,89,0.805483029,0,100,4.58,2
8513,0,0,0,-3,0,2,52,1.401301518,0,50,3.96,4
8514,0,0,0,-3,0,1.92,49,0.997542998,0,100,6.52,2
8515,2,3.209361307,0.099415944,-1.793382977,0,1.98,53,1.362017804,-1,100,6.93,2
8516,2,3.209361307,0.099415944,-1.793382977,0,1.98,53,1.362017804,4,100,6.93,2
8517,13.5,11.12861869,0.084446709,-1.484223602,0,1.05,143,0.984084881,0,100,6.87,8
8518,13.5,11.12861869,0.084446709,-1.484223602,0,1.05,143,0.984084881,1,100,6.87,8
8519,-11.5,18.06887408,-0.756471484,-0.61540863,0,2.12,92,1.961275626,0,100,4.68,1
8520,-11.5,18.06887408,-0.756471484,-0.61540863,0,2.12,92,1.961275626,-1,100,4.68,1
8521,-11.5,18.06887408,-0.756471484,-0.61540863,0,2.12,92,1.961275626,0,100,4.68,1
8522,-11.5,18.06887408,-0.756471484,-0.61540863,0,2.12,92,1.961275626,-1,100,4.68,1
8523,0,12.30668702,0.427582482,-1.009228782,0,1.87,157,1.743494424,0,100,3.38,0
8524,0,12.30668702,0.427582482,-1.009228782,0,1.87,157,1.743494424,-7,100,3.38,0
8525,0,12.30668702,0.427582482,-1.009228782,0,1.87,157,1.743494424,0,100,3.38,0
8526,0,12.30668702,0.427582482,-1.009228782,0,1.87,157,1.743494424,-7,100,3.38,0
8527,0,2.853569194,-0.898384128,-1.131168565,0,2.01,77,2.032835821,0,100,6.4,1
8528,0,2.853569194,-0.898384128,-1.131168565,0,2.01,77,2.032835821,-6,100,6.4,1
8529,1,3.060501048,1.684776047,1.021643596,0,2,93,1.42224622,1,50,10.72,4
8530,1,3.060501048,1.684776047,1.021643596,0,2,93,1.42224622,0,50,10.72,4
8531,0,1.632993162,1.788854382,1.2,0,2.78,51,1.754504505,4,100,3.11,2
8532,0,1.632993162,1.788854382,1.2,0,2.78,51,1.754504505,0,100,3.11,2
8533,1,1.095445115,1,0,0,2.78,53,1.354895105,0,100,4.38,2
8534,1,1.095445115,1,0,0,2.78,53,1.354895105,1,100,4.38,2
8535,0,3.352326839,-1.700917636,1.449062769,0.377964473,1.98,47,2.690026954,0,100,6.73,2
8536,0,0,0,-3,0,1.92,54,1.273333333,0,100,4,2
8537,16.5,5.599744892,0.348986198,-0.816133167,0.51754917,0.86,142,0.997126437,12,100,7.78,2
8538,16.5,5.599744892,0.348986198,-0.816133167,0.51754917,0.86,142,0.997126437,15,100,7.78,2
8539,21,14.84745667,0.179890446,-1.209031129,0,1,153,0.819774011,0,50,2.8,8
8540,0,0.516397779,-0.707106781,-1.5,0,1.92,85,1.272258065,0,50,0,13
8541,0,1.954875562,0,0,0,2.12,203,0.930909091,0,100,3.85,9
8542,0,1.954875562,0,0,0,2.12,203,0.930909091,-1,100,3.85,9
8543,-0.5,11.2683768,-1.560269098,1.180872266,0,1.9,115,0.619119879,0,100,2.6,4
8544,-1,1.133893419,2.041241452,2.166666667,0,2.86,65,1.419423693,-1,100,6.83,6
8545,-2,8.207025232,-1.229180895,0.327864037,0,1.97,140,1.120085016,-1,100,6.98,8
8546,-2,8.207025232,-1.229180895,0.327864037,0,1.97,140,1.120085016,-2,100,6.98,8
8547,-2,8.207025232,-1.229180895,0.327864037,0,1.97,140,1.120085016,-1,100,6.98,8
8548,-2,8.207025232,-1.229180895,0.327864037,0,1.97,140,1.120085016,-2,100,6.98,8
8549,-3,4.183300133,-1.03086479,-0.271428571,0,2,52,0.835514019,-4,50,1.3,10
8550,-3,4.183300133,-1.03086479,-0.271428571,0,2,52,0.835514019,-11,50,1.3,10
8551,2,16.0244577,0.028833591,-0.401597336,0,3,368,0.860849057,0,50,0,12
8552,0,3.205204102,2.90082275,8.423582052,0,1.5,237,0.915721232,0,100,8.55,12
8553,-7,2.966479395,1.712090738,1.078512397,0,1.98,41,1.476584022,-7,100,6.88,1
8554,-7,2.966479395,1.712090738,1.078512397,0,1.98,41,1.476584022,-8,100,6.88,1
8555,0,2.811540842,-1.38660032,0.463746552,0,1.97,53,1.100896861,0,100,10.05,1
8556,-1,2.677063067,1.446800913,0.258518118,0,2.01,77,0.550561798,-1,100,11.13,1
8557,9,48.68913999,0,0,0,1.21,448,0.890756303,-1,100,4.5,6
8558,9,48.68913999,0,0,0,1.21,448,0.890756303,1,100,4.5,6
8559,9,48.68913999,0,0,0,1.21,448,0.890756303,-1,100,4.5,6
8560,9,48.68913999,0,0,0,1.21,448,0.890756303,1,100,4.5,6
8561,5.5,6.831300511,-0.678690834,-0.7224,0,0.96,57,0.831344471,-1,50,3.8,1
8562,5.5,6.831300511,-0.678690834,-0.7224,0,0.96,57,0.831344471,-8,50,3.8,1
8563,14,10.00986356,-0.084373053,-1.110876389,0,0.94,147,0.786069652,0,100,3.74,1
8564,14,10.00986356,-0.084373053,-1.110876389,0,0.94,147,0.786069652,-1,100,3.74,1
8565,1,2.136976057,-1.44679545,0.615376419,0,2.96,48,1.780141844,1,100,7.13,1
8566,0,1.75,-3.399794361,10.03172012,0,2,126,0.810810811,0,100,2.66,9
8567,1,2.935197543,1.325825215,-0.0625,0,1.9,109,0.717003567,0,100,5.4,3
8568,0,2.60950643,-1.960014515,1.970976576,0,2.88,55,3.166666667,-7,50,11.9,1
8569,0,2.60950643,-1.960014515,1.970976576,0,2.88,55,3.166666667,-1,50,11.9,1
8570,3,4.183171611,0.876812536,-0.107176092,0,1.82,524,0.565217391,0,50,8.08,2
8571,6,5.54977477,0.184568268,-1.242705347,0,0.9,97,1.209876543,0,50,0,15
8572,6,5.54977477,0.184568268,-1.242705347,0,0.9,97,1.209876543,5,50,0,15
8573,-6,13.19838507,-0.137247534,-0.748717742,0,1.95,114,1.099678457,-1,100,5.49,1
8574,-6,13.19838507,-0.137247534,-0.748717742,0,1.95,114,1.099678457,-8,100,5.49,1
8575,0,5.561638084,-1.446984877,1.057809095,0,1,84,1.074666667,-10,100,6.62,1
8576,0,5.561638084,-1.446984877,1.057809095,0,1,84,1.074666667,-17,100,6.62,1
8577,0,1.632993162,1.788854382,1.2,0,2,53,1.079295154,0,50,0,4
8578,0,1.213559752,2.3541127,4.263145862,0,2.01,91,0.726846424,0,100,6.67,6
8579,0,0.40824829,0,0,0,1.16,117,0.334555454,0,50,0,13
8580,-0.5,1.169045194,-1.157971308,0.01784652,0,2,58,2.314655172,-3,50,5.96,6
8581,-0.5,1.169045194,-1.157971308,0.01784652,0,2,58,2.314655172,-1,50,5.96,6
8582,-31.5,21.24115915,-0.094707521,-1.09862002,0,1.87,153,1.818574514,0,100,6.72,8
8583,-31.5,21.24115915,-0.094707521,-1.09862002,0,1.87,153,1.818574514,-7,100,6.72,8
8584,0,21.39398329,0.703583376,-0.185339687,0,0.92,239,1.849785408,-1,100,0,13
8585,0,0.577350269,0,0.5,0,1.79,62,1.137487636,1,100,1,3
8586,0,0.577350269,0,0.5,0,1.79,62,1.137487636,0,100,1,3
8587,0,0.577350269,0,0.5,0,1.79,62,1.137487636,1,100,1,3
8588,0,0.577350269,0,0.5,0,1.79,62,1.137487636,0,100,1,3
8589,0,0.40824829,-1.788854382,1.2,0,1.79,61,0.762295082,0,100,0.75,12
8590,0,0.40824829,-1.788854382,1.2,0,1.79,61,0.762295082,-1,100,0.75,12
8591,0,0.40824829,-1.788854382,1.2,0,1.79,61,0.762295082,0,100,0.75,12
8592,0,0.40824829,-1.788854382,1.2,0,1.79,61,0.762295082,-1,100,0.75,12
8593,1,3.107338983,1.120033874,0.388703866,0,2.03,88,0.947916667,-1,100,0,13
8594,1,3.107338983,1.120033874,0.388703866,0,2.03,88,0.947916667,1,100,0,13
8595,3,3.669695719,0.028570375,-1.964513283,0.40824829,1.79,61,0.977886978,0,100,2.75,11
8596,3,3.669695719,0.028570375,-1.964513283,0.40824829,1.79,61,0.977886978,7,100,2.75,11
8597,0,1.071152847,2.172244566,7.643632691,0,1.82,183,0.835616438,-1,100,5.63,5
8598,0,1.071152847,2.172244566,7.643632691,0,1.82,183,0.835616438,0,100,5.63,5
8599,10,16.03099021,0.78293925,-0.471833732,0,1.36,141,1.149152542,-3,100,4.8,5
8600,10,16.03099021,0.78293925,-0.471833732,0,1.36,141,1.149152542,-1,100,4.8,5
8601,-1,0,0,-3,0,2.01,103,2.660777385,-1,100,7.09,5
8602,-7.5,8.083591061,-0.539813465,-0.758617471,0,2,57,1.483300589,0,50,4.86,5
8603,-7.5,8.083591061,-0.539813465,-0.758617471,0,2,57,1.483300589,-6,50,4.86,5
8604,-7.5,8.083591061,-0.539813465,-0.758617471,0,2,57,1.483300589,0,50,4.86,5
8605,-7.5,8.083591061,-0.539813465,-0.758617471,0,2,57,1.483300589,-6,50,4.86,5
8606,0,2.564051282,0.736097709,2.949793249,0,2.2,295,0.351851852,0,100,6.01,5
8607,0,0.669113158,-2.075403128,2.579466141,0,2.24,141,1.260960334,-2,100,3.9,4
8608,-7,7.457990455,-1.170268416,0.733979889,0,1.84,254,1.567264574,-1,50,0,6
8609,-7,7.457990455,-1.170268416,0.733979889,0,1.84,254,1.567264574,0,50,0,6
8610,0,0.307793506,2.666666667,5.111111111,0,1.87,156,1.055232558,0,100,5.85,9
8611,0,5.518151865,-0.786281686,0.148788151,0,1.9,138,1.802966102,0,100,4.93,4
8612,0,5.518151865,-0.786281686,0.148788151,0,1.9,138,1.802966102,0,100,4.93,4
8613,0,0.353553391,-2.267786838,3.142857143,0,1.79,76,0.829145729,0,100,2.12,12
8614,0,0.353553391,-2.267786838,3.142857143,0,1.79,76,0.829145729,-1,100,2.12,12
8615,1,3.049590136,0.70012171,-1.104925425,0,3.64,41,2.215053763,0,50,0,2
8616,1,0.632455532,0,0,0,2.75,49,1.131147541,1,100,3.79,1
8617,1,0.632455532,0,0,0,2.75,49,1.131147541,0,100,3.79,1
8618,-26.5,13.93405522,-0.344902032,-0.740232532,0,2.45,96,1.560819462,-9,100,5.66,4
8619,-26.5,13.93405522,-0.344902032,-0.740232532,0,2.45,96,1.560819462,-16,100,5.66,4
8620,0,2.250925735,-0.815815536,1.57156048,0,2.22,88,1.285714286,4,50,2.44,12
8621,0,2.250925735,-0.815815536,1.57156048,0,2.22,88,1.285714286,0,50,2.44,12
8622,0,28.95280904,0,0,0,1.24,173,1.858870968,0,100,6.67,6
8623,0,28.95280904,0,0,0,1.24,173,1.858870968,0,100,6.67,6
8624,0,28.95280904,0,0,0,1.24,173,1.858870968,0,100,6.67,6
8625,0,28.95280904,0,0,0,1.24,173,1.858870968,0,100,6.67,6
8626,0,4.391911758,-1.957998141,2.369258213,0,2.23,91,0.8113879,0,100,7.89,10
8627,-2.5,8.084965471,-0.74639004,-0.978085934,0,0.99,34,1.852272727,0,100,6.2,4
8628,-2.5,8.084965471,-0.74639004,-0.978085934,0,0.99,34,1.852272727,0,100,6.2,4
8629,0,0.40824829,1.788854382,1.2,0,1.78,48,2.261764706,0,100,4.96,1
8630,2,3.854905202,1.52266472,1.962809721,0,1.73,139,0.812108559,0,100,4.36,5
8631,0,7.524773898,0.990652574,-0.498008719,0,1.24,93,0.821428571,-1,50,0,15
8632,0,7.524773898,0.990652574,-0.498008719,0,1.24,93,0.821428571,0,50,0,15
8633,7.5,3.920034013,0.474839096,-1.584041107,0.547722558,1.79,68,1.051630435,6,100,7.98,3
8634,-7.5,17.52119928,0,0,0,2.87,114,0.691037736,2,100,0,15
8635,-7.5,17.52119928,0,0,0,2.87,114,0.691037736,1,100,0,15
8636,0,2.041241452,1.147728971,0.315264,0,1.98,47,1.103896104,-1,100,2.95,1
8637,0,2.041241452,1.147728971,0.315264,0,1.98,47,1.103896104,4,100,2.95,1
8638,0,0,0,-3,0,3.35,46,1.637119114,0,100,3.8,0
8639,0,1.414213562,2.224859546,4.15,0,1.89,98,1.118320611,-1,100,0.65,12
8640,-1,2.558211181,1.166032216,0.015490558,0,2.86,80,1.032734952,0,50,0,4
8641,-1,2.558211181,1.166032216,0.015490558,0,2.86,80,1.032734952,-1,50,0,4
8642,0,1.527525232,-4.248529157,16.05,0.21821789,1.98,166,0.836363636,-7,100,6.73,11
8643,0,1.527525232,-4.248529157,16.05,0.21821789,1.98,166,0.836363636,0,100,6.73,11
8644,0,1.317893055,1.840088413,2.716253444,0,1.92,188,0.535608309,0,100,4.51,13
8645,0,1.87943025,0,0,0,1.81,378,1.177700348,-1,100,5.76,3
8646,0,1.87943025,0,0,0,1.81,378,1.177700348,-8,100,5.76,3
8647,4,5.779045632,0.617715843,-1.042223659,0,1.87,160,0.728222997,0,100,3,5
8648,-20,19.71995605,-0.196626027,-1.446605457,0,1.9,125,1.327394209,1,100,4.48,2
8649,-20,19.71995605,-0.196626027,-1.446605457,0,1.9,125,1.327394209,1,100,4.48,2
8650,-20,19.71995605,-0.196626027,-1.446605457,0,1.9,125,1.327394209,2,100,4.48,2
8651,-20,19.71995605,-0.196626027,-1.446605457,0,1.9,125,1.327394209,2,100,4.48,2
8652,-20,19.71995605,-0.196626027,-1.446605457,0,1.9,125,1.327394209,1,100,4.48,2
8653,-20,19.71995605,-0.196626027,-1.446605457,0,1.9,125,1.327394209,1,100,4.48,2
8654,-20,19.71995605,-0.196626027,-1.446605457,0,1.9,125,1.327394209,2,100,4.48,2
8655,-20,19.71995605,-0.196626027,-1.446605457,0,1.9,125,1.327394209,2,100,4.48,2
8656,0,0,0,-3,0,1.78,51,1.235294118,0,100,4.64,3
8657,0,1.766981104,-1.370578901,0.130874736,0,1.9,110,0.90719697,-4,100,0.65,10
8658,-0.5,7.480344615,-0.48513253,-1.040474272,0,2.01,79,0.776609724,0,100,0.73,12
8659,-0.5,7.480344615,-0.48513253,-1.040474272,0,2.01,79,0.776609724,-1,100,0.73,12
8660,-0.5,7.480344615,-0.48513253,-1.040474272,0,2.01,79,0.776609724,0,100,0.73,12
8661,-0.5,7.480344615,-0.48513253,-1.040474272,0,2.01,79,0.776609724,-1,100,0.73,12
8662,6.5,11.9845295,0.694365772,-0.979240097,0,0.91,214,0.75704698,-1,100,5.08,2
8663,6.5,11.9845295,0.694365772,-0.979240097,0,0.91,214,0.75704698,0,100,5.08,2
8664,-3,4.47013902,-0.689406801,-0.279227671,0,1.78,67,0.993726474,-4,50,0,3
8665,0,2.857738033,-1.788854382,1.2,0,1.98,44,2.796839729,0,50,5.56,1
8666,1,2.179449472,-1.391689034,0.369806094,0,2.86,75,0.986690328,1,100,6.9,3
8667,1,4.17538304,0,0,0,0.9,334,0.889795918,0,100,8.58,8
8668,1,4.17538304,0,0,0,0.9,334,0.889795918,0,100,8.58,8
8669,1,4.17538304,0,0,0,0.9,334,0.889795918,0,100,8.58,8
8670,1,4.17538304,0,0,0,0.9,334,0.889795918,0,100,8.58,8
8671,-1,8.826183499,-1.444349597,0.6093888,0,2.01,96,0.881838074,0,100,4.21,1
8672,-1,8.826183499,-1.444349597,0.6093888,0,2.01,96,0.881838074,-1,100,4.21,1
8673,-1,8.826183499,-1.444349597,0.6093888,0,2.01,96,0.881838074,0,100,4.21,1
8674,-1,8.826183499,-1.444349597,0.6093888,0,2.01,96,0.881838074,-1,100,4.21,1
8675,0,0,0,-3,0,3.38,54,0.920779221,0,50,9.6,1
8676,-7,7.837676101,-0.17180098,-1.33879433,0.25,2.01,101,1.375739645,0,100,8.85,2
8677,-7,7.837676101,-0.17180098,-1.33879433,0.25,2.01,101,1.375739645,0,100,8.85,2
8678,-26,9.44003632,0.56515639,-0.831746635,0,1.82,217,1.088122605,-7,100,7.43,2
8679,0,0,0,-3,0,1.33,79,3.928030303,0,100,6.99,8
8680,-1,0.447213596,1.5,0.25,0,0.98,49,0.903455285,0,50,3.1,5
8681,-1,0.447213596,1.5,0.25,0,0.98,49,0.903455285,-1,50,3.1,5
8682,0,0.772328446,-0.461268734,-0.274798155,0,2.4,313,2.981949458,0,100,0,17
8683,0,0.772328446,-0.461268734,-0.274798155,0,2.4,313,2.981949458,-1,100,0,17
8684,0,0.483045892,-0.872871561,-1.238095238,0,2.01,82,2.710955711,-1,100,3.73,2
8685,-14,12.22020185,-0.775168511,-0.752511161,0,2.01,79,1.360544218,-7,100,3.85,10
8686,-164,110.2754281,-0.048280168,-1.248600086,0,1.32,45,0.811678832,0,100,8.03,3
8687,-164,110.2754281,-0.048280168,-1.248600086,0,1.32,45,0.811678832,0,100,8.03,3
8688,-164,110.2754281,-0.048280168,-1.248600086,0,1.32,45,0.811678832,-2,100,8.03,3
8689,-164,110.2754281,-0.048280168,-1.248600086,0,1.32,45,0.811678832,-2,100,8.03,3
8690,-164,110.2754281,-0.048280168,-1.248600086,0,1.32,45,0.811678832,0,100,8.03,3
8691,-164,110.2754281,-0.048280168,-1.248600086,0,1.32,45,0.811678832,0,100,8.03,3
8692,-164,110.2754281,-0.048280168,-1.248600086,0,1.32,45,0.811678832,-2,100,8.03,3
8693,-164,110.2754281,-0.048280168,-1.248600086,0,1.32,45,0.811678832,-2,100,8.03,3
8694,-164,110.2754281,-0.048280168,-1.248600086,0,1.32,45,0.811678832,0,100,8.03,3
8695,-164,110.2754281,-0.048280168,-1.248600086,0,1.32,45,0.811678832,0,100,8.03,3
8696,-164,110.2754281,-0.048280168,-1.248600086,0,1.32,45,0.811678832,-2,100,8.03,3
8697,-164,110.2754281,-0.048280168,-1.248600086,0,1.32,45,0.811678832,-2,100,8.03,3
8698,-164,110.2754281,-0.048280168,-1.248600086,0,1.32,45,0.811678832,0,100,8.03,3
8699,-164,110.2754281,-0.048280168,-1.248600086,0,1.32,45,0.811678832,0,100,8.03,3
8700,-164,110.2754281,-0.048280168,-1.248600086,0,1.32,45,0.811678832,-2,100,8.03,3
8701,-164,110.2754281,-0.048280168,-1.248600086,0,1.32,45,0.811678832,-2,100,8.03,3
8702,-41.5,22.60624041,0.024964271,-1.125795598,0,2.01,79,1.689119171,-3,100,5.63,7
8703,-41.5,22.60624041,0.024964271,-1.125795598,0,2.01,79,1.689119171,-10,100,5.63,7
8704,-28,19.53644613,0.078336343,-1.370836577,0.301511345,1.32,31,1.744578313,0,100,5.1,2
8705,0,0,0,-3,0,3.35,49,1.273056058,0,100,6.5,2
8706,0,20.5644653,0,0,0,0.94,171,1.049360146,1,100,1.9,1
8707,0,20.5644653,0,0,0,0.94,171,1.049360146,1,100,1.9,1
8708,0,20.5644653,0,0,0,0.94,171,1.049360146,0,100,1.9,1
8709,0,20.5644653,0,0,0,0.94,171,1.049360146,0,100,1.9,1
8710,0,20.5644653,0,0,0,0.94,171,1.049360146,1,100,1.9,1
8711,0,20.5644653,0,0,0,0.94,171,1.049360146,1,100,1.9,1
8712,0,20.5644653,0,0,0,0.94,171,1.049360146,0,100,1.9,1
8713,0,20.5644653,0,0,0,0.94,171,1.049360146,0,100,1.9,1
8714,-1,7.695335069,0,0,0,3.05,111,2.662037037,2,100,7.92,9
8715,3.5,3.66391081,0.347702186,-1.122685975,0,2.23,98,1.221705426,6,100,6.29,6
8716,3.5,3.66391081,0.347702186,-1.122685975,0,2.23,98,1.221705426,0,100,6.29,6
8717,-1,1.044465936,-2,4,0,2.01,90,1.055467512,-1,100,7.06,3
8718,-1,1.044465936,-2,4,0,2.01,90,1.055467512,-1,100,7.06,3
8719,3,27.19904187,0,0,0,1.98,160,1.002317497,5,100,0.92,12
8720,3,27.19904187,0,0,0,1.98,160,1.002317497,-1,100,0.92,12
8721,0,3.415650255,-0.948683298,-1.1,0,2.49,52,0.355932203,0,100,6.98,2
8722,3,8.96958491,0,0,0,0.91,541,0.36131934,-3,100,3.39,10
8723,3,8.96958491,0,0,0,0.91,541,0.36131934,-3,100,3.39,10
8724,3,8.96958491,0,0,0,0.91,541,0.36131934,-2,100,3.39,10
8725,3,8.96958491,0,0,0,0.91,541,0.36131934,-2,100,3.39,10
8726,3,8.96958491,0,0,0,0.91,541,0.36131934,-3,100,3.39,10
8727,3,8.96958491,0,0,0,0.91,541,0.36131934,-3,100,3.39,10
8728,3,8.96958491,0,0,0,0.91,541,0.36131934,-2,100,3.39,10
8729,3,8.96958491,0,0,0,0.91,541,0.36131934,-2,100,3.39,10
8730,-12,29.35458567,0,0,0,0.91,220,0.698259188,0,100,4.37,11
8731,-12,29.35458567,0,0,0,0.91,220,0.698259188,0,100,4.37,11
8732,-12,29.35458567,0,0,0,0.91,220,0.698259188,200,100,4.37,11
8733,-12,29.35458567,0,0,0,0.91,220,0.698259188,200,100,4.37,11
8734,-12,29.35458567,0,0,0,0.91,220,0.698259188,0,100,4.37,11
8735,-12,29.35458567,0,0,0,0.91,220,0.698259188,0,100,4.37,11
8736,-12,29.35458567,0,0,0,0.91,220,0.698259188,200,100,4.37,11
8737,-12,29.35458567,0,0,0,0.91,220,0.698259188,200,100,4.37,11
8738,0,5.626808035,0,0,0,1.31,219,0.671280277,0,100,6.36,2
8739,0,5.626808035,0,0,0,1.31,219,0.671280277,0,100,6.36,2
8740,0,3.4470789,1.265963158,0.318792275,0,1.81,202,1.130136986,-2,100,7.97,9
8741,0,3.4470789,1.265963158,0.318792275,0,1.81,202,1.130136986,-1,100,7.97,9
8742,0,0,0,-3,0,1.87,52,1.106753813,0,100,0,10
8743,-3,6.426153947,-0.922469868,-0.350287401,0,1.8,186,0.782608696,-1,50,0.3,3
8744,-3,6.426153947,-0.922469868,-0.350287401,0,1.8,186,0.782608696,-5,50,0.3,3
8745,0,2,1.643167673,0.9,0,1.92,51,1.374689826,1,100,3.32,4
8746,0,2,1.643167673,0.9,0,1.92,51,1.374689826,0,100,3.32,4
8747,-1,1.636391694,-2.110481627,2.968509495,0,6.08,79,1.374243036,-6,50,5.26,4
8748,-1,1.636391694,-2.110481627,2.968509495,0,6.08,79,1.374243036,-3,50,5.26,4
8749,0,1.503618823,-3.815980792,13.87889078,0,1.82,417,1.050632911,0,100,2.15,11
8750,-1,0.46291005,1.154700538,-0.666666667,0,4.66,63,0.690812721,-1,50,9.44,2
8751,-1,0,0,-3,0,1.84,167,0.657193606,-1,50,0,16
8752,0,1.800735144,-0.283346643,-0.554529748,0,2.08,137,0.977235772,0,100,0.9,11
8753,0,1.800735144,-0.283346643,-0.554529748,0,2.08,137,0.977235772,-1,100,0.9,11
8754,-2,16.04784513,-0.86527463,-0.385200763,0,3.56,74,2.555343511,0,50,6.17,1
8755,-10,5.743692192,0.11474337,-0.86168011,0,1.8,328,1.220306513,-1,100,1.15,11
8756,-10,5.743692192,0.11474337,-0.86168011,0,1.8,328,1.220306513,-1,100,1.15,11
8757,-10,5.743692192,0.11474337,-0.86168011,0,1.8,328,1.220306513,-2,100,1.15,11
8758,-10,5.743692192,0.11474337,-0.86168011,0,1.8,328,1.220306513,-2,100,1.15,11
8759,-10,5.743692192,0.11474337,-0.86168011,0,1.8,328,1.220306513,-1,100,1.15,11
8760,-10,5.743692192,0.11474337,-0.86168011,0,1.8,328,1.220306513,-1,100,1.15,11
8761,-10,5.743692192,0.11474337,-0.86168011,0,1.8,328,1.220306513,-2,100,1.15,11
8762,-10,5.743692192,0.11474337,-0.86168011,0,1.8,328,1.220306513,-2,100,1.15,11
8763,0,0.688737232,-1.413822633,2.579620161,0,1.92,113,3.804545455,0,100,0,18
8764,-1,1.333333333,-0.296463531,-0.96875,0,2.11,90,0.139010989,0,100,0,10
8765,1,1.632993162,0.626099034,-0.96,0.40824829,1.79,70,1.018404908,0,100,8.87,5
8766,0,3.785938897,-1.186468852,2.49242834,0,2,141,2.018716578,0,99,0,15
8767,0,3.785938897,-1.186468852,2.49242834,0,2,141,2.018716578,-1,99,0,15
8768,11,6.870991654,0.097547192,-0.970638396,0,0.91,181,0.727140784,6,100,0,13
8769,11,6.870991654,0.097547192,-0.970638396,0,0.91,181,0.727140784,15,100,0,13
8770,27,41.49099458,0.985666473,-0.263600534,0,2,371,1.024958403,0,100,4,3
8771,0,0.5,-0.707106781,-1.5,0,1.9,102,2.853881279,-1,100,0.65,10
8772,0,2.449489743,1.788854382,1.2,0,1.98,47,1.549152542,0,100,8.4,0
8773,0,2.449489743,1.788854382,1.2,0,1.98,47,1.549152542,6,100,8.4,0
8774,-1.5,0.88640526,-0.4933822,-1.371900826,0,2.44,66,1.490636704,-2,50,2.72,5
8775,-1.5,0.88640526,-0.4933822,-1.371900826,0,2.44,66,1.490636704,-3,50,2.72,5
8776,-1.5,0.88640526,-0.4933822,-1.371900826,0,2.44,66,1.490636704,-2,50,2.72,5
8777,-1.5,0.88640526,-0.4933822,-1.371900826,0,2.44,66,1.490636704,-3,50,2.72,5
8778,0,0.40824829,1.788854382,1.2,0,1.92,51,1,0,100,5.98,1
8779,0,4.546060566,1.202237963,-0.159833507,0.40824829,0.9,65,1,0,100,2.4,8
8780,0,0,0,-3,0,1.92,48,1,0,100,7.93,3
8781,0,0,0,-3,0,1.92,49,1.162790698,0,100,5.07,1
8782,0,0,0,-3,0,1.92,51,0.946261682,0,100,5.95,2
8783,-16,13.30204663,-0.156830642,-1.32540995,0,2.02,42,2.167555217,-9,100,0,9
8784,-16,13.30204663,-0.156830642,-1.32540995,0,2.02,42,2.167555217,0,100,0,9
8785,-7,6.298147876,-0.272380106,-1.506920415,0,2.34,52,1.579754601,0,100,0,10
8786,-5,6.017021311,0,0,0,1.38,112,1.950953678,-8,100,4.11,13
